class_num,file_name,width,height,imgfile,drug_N,drug_S,back_color,drug_dir,light_color,camera_la,camera_lo,size,item_seq,leng_long,leng_short,thick,id,dl_idx,dl_mapping_code,dl_name,dl_name_en,img_key,dl_material,dl_material_en,dl_custom_shape,dl_company,dl_company_en,di_company_mf,di_company_mf_en,di_item_permit_date,di_class_no,di_etc_otc_code,di_edi_code,chart,drug_shape,print_front,print_back,color_class1,color_class2,line_front,line_back,img_regist_ts,form_code_name,mark_code_front_anal,mark_code_back_anal,mark_code_front_img,mark_code_back_img,mark_code_front,mark_code_back,change_date
732,K-043285_0_0_0_0_60_000_200.png,976,1280,K-043285_0_0_0_0_60_000_200.png,K-043285,정상알약,검은색 배경,앞면,전구색,60,0,200,201800701,10.5,10.5,3.7,1,43284,K-043285,슬라드린정 200mg/병,Sladrine Tab.,http://connectdi.com/design/img/drug/1Mp3yEn24kq.jpg,에페드린염산염|카페인무수물|아세트아미노펜,Acetaminophen| Caffeine Anhydrous| Ephedrine Hydrochloride,"정제, 저작정",동국제약(주),Dongkook,(주)마더스제약,Mother'S Pharmaceutical,20180205,[01140]해열.진통.소염제,일반의약품,653403990,연청색의 원형 정제,원형,마크,십자분할선,파랑,,,+,20180508,나정,"dk,ck",,http://connectdi.com/design/img/drug/147938665320000194.jpg,,,,20190319
635,K-043499_0_0_0_0_60_000_200.png,976,1280,K-043499_0_0_0_0_60_000_200.png,K-043499,정상알약,검은색 배경,앞면,전구색,60,0,200,201801256,19.2,9.9,7.1,1,43498,K-043499,칼디쓰리플러스정,Cal-D 3 Plus Tab.,http://connectdi.com/design/img/drug/1Mw7xKyRzYg.jpg,시트르산칼슘수화물|농축콜레칼시페롤,,"정제, 저작정",(주)아이월드제약,I-World Pharm,,,20180322,[03210]칼슘제,일반의약품,669604930,흰색의 타원형 필름코팅정제,타원형,IWP,분할선,하양,,,-,20191115,필름코팅정,,,,,,,20191023
838,K-043542_0_0_0_0_60_000_200.png,976,1280,K-043542_0_0_0_0_60_000_200.png,K-043542,정상알약,검은색 배경,앞면,전구색,60,0,200,201801353,9.1,9.1,3.3,1,43541,K-043542,우루리버정 100mg,Uruliver Tab. 100mg,http://connectdi.com/design/img/drug/152699874330700037.jpg,우르소데옥시콜산,Ursodeoxycholic Acid,"정제, 저작정",한국휴텍스제약(주),Hutecs Korea Pharmaceutical,,,20180328,[03910]간장질환용제,일반의약품,649103890,흰색의 원형 정제,원형,HT,U100,하양,,,,20180517,나정,,,,,,,
484,K-043670_0_0_0_0_60_000_200.png,976,1280,K-043670_0_0_0_0_60_000_200.png,K-043670,정상알약,검은색 배경,앞면,전구색,60,0,200,201801645,9.4,9.4,5,1,43669,K-043670,몬테리진츄정,Monterizine Chewable Tab.,http://connectdi.com/design/img/drug/152852205705100023.jpg,몬테루카스트나트륨|레보세티리진염산염,Levocetirizine Hydrochloride| Montelukast Sodium,"정제, 저작정",한미약품(주),Hanmi Pharm,,,20180416,[01490]기타의 알레르기용약,전문의약품,643507970,흰색 층과 연분홍색 층으로 이루어진 원형의 씹어서 복용하는 이층정,원형,MZ,분할선,하양,분홍,,-,20180604,추어블정(저작정),,,,,,,20200711
632,K-043689_0_0_0_0_60_000_200.png,976,1280,K-043689_0_0_0_0_60_000_200.png,K-043689,정상알약,검은색 배경,앞면,전구색,60,0,200,201801688,15.3,9.4,5.3,1,43688,K-043689,이부페노정 200mg/PTP,Ibufeno Tab.,http://connectdi.com/design/img/drug/1MpNPEsu-Uv.jpg,감초|육계|작약|생강|이부프로펜,,"정제, 저작정",(주)아이월드제약,I-World Pharm,,,20180420,[01140]해열.진통.소염제,일반의약품,669604990,청색 장방형 필름코팅정,장방형,IWP,B2,파랑,,,,20190821,필름코팅정,,,,,,,20190522
470,K-043780_0_0_0_0_60_000_200.png,976,1280,K-043780_0_0_0_0_60_000_200.png,K-043780,정상알약,검은색 배경,앞면,전구색,60,0,200,201801860,16.4,8.1,6.7,1,43779,K-043780,에소듀오정 20/800mg,Eso Duo Tab.,http://connectdi.com/design/img/drug/1N1ddmFmDho.jpg,에스오메프라졸마그네슘삼수화물|탄산수소나트륨,,"정제, 저작정",(주)종근당,Chong Kun Dang Pharmaceutical,,,20180430,[02320]소화성궤양용제,전문의약품,643308040,연분홍색 장방형 필름코팅정제,타원형,ESDU 20,,분홍,,,,20200211,필름코팅정,,,,,,,20201005
205,K-043812_0_0_0_0_60_000_200.png,976,1280,K-043812_0_0_0_0_60_000_200.png,K-043812,정상알약,검은색 배경,앞면,전구색,60,0,200,201801975,13.4,6.6,5,1,43811,K-043812,텔로스톱플러스정 40/5/5mg,Telostop Plus Tab.,http://connectdi.com/design/img/drug/152852205705100035.jpg,텔미사르탄|암로디핀베실산염|로수바스타틴칼슘,,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20180510,[02190]기타의 순환계용약,전문의약품,642906010,분홍색의 타원형 필름코팅정,타원형,ID 455,,분홍,,,,20180604,필름코팅정,,,,,,,20191017
15,K-043814_0_0_0_0_60_000_200.png,976,1280,K-043814_0_0_0_0_60_000_200.png,K-043814,정상알약,검은색 배경,앞면,전구색,60,0,200,201801977,15.8,7.7,5.8,1,43813,K-043814,텔로스톱플러스정 80/5/5mg,Telostop Plus Tab.,http://connectdi.com/design/img/drug/152852205705100047.jpg,텔미사르탄|암로디핀베실산염|로수바스타틴칼슘,,"정제, 저작정",일동제약(주),Ildong Pharmaceutical,,,20180510,[02190]기타의 순환계용약,전문의약품,642905990,밝은 분홍색의 타원형 필름코팅정,타원형,ID 855,,분홍,,,,20180604,필름코팅정,,,,,,,20191017
536,K-043934_0_0_0_0_60_000_200.png,976,1280,K-043934_0_0_0_0_60_000_200.png,K-043934,정상알약,검은색 배경,앞면,전구색,60,0,200,201802236,12.2,6.9,5,1,43933,K-043934,뉴스타틴티에스정 40/5/10mg,Neustatin-TS Tab. ,http://connectdi.com/design/img/drug/153391561594900033.jpg,텔미사르탄|암로디핀베실산염|로수바스타틴칼슘,,"정제, 저작정",삼진제약(주),Samjinpharm,제일약품(주),Jeil Pharmaceutical,20180530,[02190]기타의 순환계용약,전문의약품,647804710,흰색층과 연한 파란색층으로 이루어진 타원형 이층정제,타원형,SJ,TS6,하양,파랑,,,20180806,다층정,,,,,,,20200131
194,K-043935_0_0_0_0_60_000_200.png,976,1280,K-043935_0_0_0_0_60_000_200.png,K-043935,정상알약,검은색 배경,앞면,전구색,60,0,200,201802237,15.2,8.1,5.8,1,43934,K-043935,뉴스타틴티에스정 80/5/10mg,Neustatin-TS Tab. ,http://connectdi.com/design/img/drug/153391561594900045.jpg,텔미사르탄|암로디핀베실산염|로수바스타틴칼슘,,"정제, 저작정",삼진제약(주),Samjinpharm,제일약품(주),Jeil Pharmaceutical,20180530,[02190]기타의 순환계용약,전문의약품,647804700,흰색층과 연한 파란색층으로 이루어진 타원형 이층정제,타원형,SJ,TS3,하양,파랑,,,20180806,다층정,,,,,,,20200131
850,K-043946_0_0_0_0_60_000_200.png,976,1280,K-043946_0_0_0_0_60_000_200.png,K-043946,정상알약,검은색 배경,앞면,전구색,60,0,200,201802251,14.5,7.2,5,1,43945,K-043946,징코란정 80mg,,http://connectdi.com/design/img/drug/153391561594900051.jpg,은행엽건조엑스,,"정제, 저작정",위더스제약(주),Withus Pharmaceutical,콜마파마(주),Kolmar Pharma,20180530,[02190]기타의 순환계용약,일반의약품,660703150,녹색의 장방형 필름코팅정,장방형,마크,G분할선80,연두,,,-,20180803,필름코팅정,"W,m,3,ω,ε",,http://connectdi.com/design/img/drug/147938650963600181.jpg,,,,20200723
145,K-044085_0_0_0_0_60_000_200.png,976,1280,K-044085_0_0_0_0_60_000_200.png,K-044085,정상알약,검은색 배경,앞면,전구색,60,0,200,201802579,15.2,7.7,6.3,1,44084,K-044085,애니펜정 400mg,Anyfen Tab.,http://connectdi.com/design/img/drug/153331087001500052.jpg,덱시부프로펜,,"정제, 저작정",안국약품(주),Ahngook Pharm,콜마파마(주),Kolmar Pharma,20180620,[01140]해열.진통.소염제,전문의약품,650204900,분홍색의 장방형 필름코팅정,장방형,A분할선G,400,분홍,,-,,20180726,필름코팅정,,,,,,,
623,K-044108_0_0_0_0_60_000_200.png,976,1280,K-044108_0_0_0_0_60_000_200.png,K-044108,정상알약,검은색 배경,앞면,전구색,60,0,200,201802617,16.1,16.1,5.9,1,44107,K-044108,모가프텐트로키 8.75mg/PTP,Mogaften Troche,http://connectdi.com/design/img/drug/154367884505000042.jpg,플루르비프로펜,,트로키제,동화약품(주),Dong Wha Pharm,,,20180622,[02310]치과구강용약,일반의약품,642706580,레몬향이 나는 연한 노랑색의 원형 트로키제,원형,D-W FLB,,노랑,,,,20181129,트로키제,,,,,,,
865,K-044184_0_0_0_0_60_000_200.png,976,1280,K-044184_0_0_0_0_60_000_200.png,K-044184,정상알약,검은색 배경,앞면,전구색,60,0,200,201802764,12.3,6.2,5,1,44183,K-044184,비카페롤정,Vicamax Tab.,http://connectdi.com/design/img/drug/153943915618500071.jpg,탄산칼슘|농축콜레칼시페롤,,"정제, 저작정",동국제약(주),Dongkook,코스맥스파마(주),Cosmax Pharma,20180702,[03210]칼슘제,일반의약품,653404080,녹색의 장방형 필름코팅정,장방형,VCM,마크,연두,,,,20181004,필름코팅정,,"dk,ck",,http://connectdi.com/design/img/drug/147938665320000194.jpg,,,20200408
133,K-044257_0_0_0_0_60_000_200.png,976,1280,K-044257_0_0_0_0_60_000_200.png,K-044257,정상알약,검은색 배경,앞면,전구색,60,0,200,201802990,22.4,11.1,7.3,1,44256,K-044257,리리카CR서방정 165mg,Lyrica CR Tab. ,http://connectdi.com/design/img/drug/153814921631300025.jpg,프레가발린,,서방형정제,한국화이자제약(주),Pfizer Korea,Pfizer Manufacturing Deutschland GmbH Betriebsstatte Freiburg,,20180718,[01190]기타의 중추신경용약,전문의약품,648903390,연한 주황색의 아몬드형인 필름코팅 서방정,기타,마크,PGN 165,주황,,,,20180914,서방성필름코팅정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20210609
64,K-044258_0_0_0_0_60_000_200.png,976,1280,K-044258_0_0_0_0_60_000_200.png,K-044258,정상알약,검은색 배경,앞면,전구색,60,0,200,201802991,22.4,11.1,7.1,1,44257,K-044258,리리카CR서방정 330mg,Lyrica CR Tab. ,http://connectdi.com/design/img/drug/153814921631300019.jpg,프레가발린,,서방형정제,한국화이자제약(주),Pfizer Korea,Pfizer Manufacturing Deutschland GmbH Betriebsstatte Freiburg,,20180718,[01190]기타의 중추신경용약,전문의약품,648903400,분홍색의 아몬드형인 필름코팅 서방정,기타,마크,PGN 330,분홍,,,,20180914,서방성필름코팅정,pfizer,,http://connectdi.com/design/img/drug/147938657883200003.jpg,,,,20210609
352,K-044332_0_0_0_0_60_000_200.png,976,1280,K-044332_0_0_0_0_60_000_200.png,K-044332,정상알약,검은색 배경,앞면,전구색,60,0,200,201803124,9.4,9.4,5.2,1,44331,K-044332,베리온서방정(베포타스틴살리실산염),Belion SR Tab.,http://connectdi.com/design/img/drug/154048200928200004.jpg,베포타스틴살리실산염,,서방형정제,한림제약(주),Hanlim Pharm,,,20180730,[01410]항히스타민제,전문의약품,645305910,흰색의 원형 필름코팅정,원형,H분할선L,BS,하양,,-,,20180801,서방성다층정,,,,,,,20190530
896,K-044382_0_0_0_0_60_000_200.png,976,1280,K-044382_0_0_0_0_60_000_200.png,K-044382,정상알약,검은색 배경,앞면,전구색,60,0,200,201803204,8.8,8.8,4.5,1,44381,K-044382,동성정로환에프정 25mg/PTP,Dongsung Cheongrohwan F Tab.,http://connectdi.com/design/img/drug/1MksuF0DXLY.jpg,구아야콜|황백엑스산|황련가루|감초가루|진피건조엑스,,,동성제약(주),Dongsung Bio Pharm,,,20180806,[02370]정장제,일반의약품,,흰색~미황색의 원형 필름코팅정,원형,JF,,하양,,,,20190628,필름코팅정,,,,,,,20191015
624,K-044395_0_0_0_0_60_000_200.png,976,1280,K-044395_0_0_0_0_60_000_200.png,K-044395,정상알약,검은색 배경,앞면,전구색,60,0,200,201803233,15.3,8.3,4.5,1,44394,K-044395,엘도브론정(에르도스테인),Eldobron Tab.,http://connectdi.com/design/img/drug/1NXa2J_KdT-.jpg,에르도스테인,,"정제, 저작정",한국콜마(주),Kolmar Korea,,,20180808,[02220]진해거담제,일반의약품,671705700,흰색의 장방형 필름코팅정,장방형,K분할선K,300,하양,,-,,20181106,필름코팅정,,,,,,,
642,K-044458_0_0_0_0_60_000_200.png,976,1280,K-044458_0_0_0_0_60_000_200.png,K-044458,정상알약,검은색 배경,앞면,전구색,60,0,200,201803401,9.6,9.6,4.1,1,44457,K-044458,요신정 416.7mg/PTP,Yosin Tab.,http://connectdi.com/design/img/drug/154730760479500058.jpg,지황|당귀|목통|황금|택사|차전자|감초|치자|용담|육계|생강|대황|마황|연교,,,경방신약(주),Kbpharm,,,20180820,[03990]따로 분류되지 않는 대사성 의약품,일반의약품,,황갈색의 원형 필름코팅정,원형,KB,32,갈색,,,,20190107,필름코팅정,,,,,,,
430,K-044496_0_0_0_0_60_000_200.png,976,1280,K-044496_0_0_0_0_60_000_200.png,K-044496,정상알약,검은색 배경,앞면,전구색,60,0,200,201803499,15.6,5.9,5.5,1,44495,K-044496,본모어디정,Bonemore-D Tab.,http://connectdi.com/design/img/drug/154595762379300054.jpg,바제독시펜아세테이트|콜레칼시페롤농축분말,,"정제, 저작정",알보젠코리아(주),Alvogen Korea,,,20180828,[03990]따로 분류되지 않는 대사성 의약품,전문의약품,652606500,노란색의 양면이 볼록한 장방형 필름코팅정,장방형,BVD,,노랑,,,,20181204,필름코팅정,,,,,,,20200113
315,K-044529_0_0_0_0_60_000_200.png,976,1280,K-044529_0_0_0_0_60_000_200.png,K-044529,정상알약,검은색 배경,앞면,전구색,60,0,200,201803561,10.1,10.1,4.8,1,44528,K-044529,로수암핀정 20/5mg,Rosuampin Tab. ,http://connectdi.com/design/img/drug/154272840543600079.jpg,로수바스타틴칼슘|암로디핀베실산염,,"정제, 저작정",(주)유한양행,Yuhan,,,20180831,[02190]기타의 순환계용약,전문의약품,642105220,주황색의 원형 필름코팅정 ,원형,RΛ205,YH,주황,,,,20181105,필름코팅정,,,,,,,20201211
769,K-044660_0_0_0_0_60_000_200.png,976,1280,K-044660_0_0_0_0_60_000_200.png,K-044660,정상알약,검은색 배경,앞면,전구색,60,0,200,201803907,11,11,5.3,1,44659,K-044660,오르필서방정300mg,Cabagin Kowa Alpha Tab.,http://connectdi.com/design/img/drug/154151882208400062.jpg,메틸메티오닌설포늄염화물|스코폴리아엑스3배산|당약가루|비오디아스타제2000|리파제AP12|자소엽건조엑스|탄산마그네슘|탄산수소나트륨|침강탄산칼슘,Montelukast Sodium,,한국코와(주),Kowa Korea,,,20181004,[02330]건위소화제,일반의약품,,담황갈색 원형의 유핵정,원형,KOWA α,,회색,,,,20181102,필름코팅정,,,,,,,
292,K-044706_0_0_0_0_60_000_200.png,976,1280,K-044706_0_0_0_0_60_000_200.png,K-044706,정상알약,검은색 배경,앞면,전구색,60,0,200,201804023,15.9,7.5,6,1,44705,K-044706,피레스코정 400mg,Piresko Tab.,http://connectdi.com/design/img/drug/154307400984500086.jpg,피르페니돈,,"정제, 저작정",코오롱제약(주),Kolon Pharm,,,20181015,[02290]기타의 호흡기관용약,전문의약품,670304310,연한 노란색에서 연한 황갈색의 타원형의 필름코팅정 ,타원형,KL,M,노랑,,,,20181122,필름코팅정,,,,,,,20210730
142,K-044707_0_0_0_0_60_000_200.png,976,1280,K-044707_0_0_0_0_60_000_200.png,K-044707,정상알약,검은색 배경,앞면,전구색,60,0,200,201804024,19.6,7.9,6.8,1,44706,K-044707,피레스코정 600mg,Piresko Tab.,http://connectdi.com/design/img/drug/154307400984500080.jpg,피르페니돈,,"정제, 저작정",코오롱제약(주),Kolon Pharm,,,20181015,[02290]기타의 호흡기관용약,전문의약품,670304300,연한 노란색에서 연한 황갈색의 타원형의 필름코팅정 ,타원형,KL,H,노랑,,,,20181122,필름코팅정,,,,,,,20210730
418,K-044761_0_0_0_0_60_000_200.png,976,1280,K-044761_0_0_0_0_60_000_200.png,K-044761,정상알약,검은색 배경,앞면,전구색,60,0,200,201804237,12.5,7.1,4,1,44760,K-044761,씬지로이드정 0.2mg,Synthyroid Tab.,http://connectdi.com/design/img/drug/154609804554700001.jpg,레보티록신나트륨수화물,,"정제, 저작정",부광약품(주),Bukwang Pharm,,,20181026,"[02430]갑상선, 부갑상선호르몬제",전문의약품,642204360,연두색의 타원형 정제,타원형,B분할선K,2,연두,,-,,20181228,나정,,,,,,,20210422
455,K-044818_0_0_0_0_60_000_200.png,976,1280,K-044818_0_0_0_0_60_000_200.png,K-044818,정상알약,검은색 배경,앞면,전구색,60,0,200,201804347,8.8,8.8,4.8,1,44817,K-044818,안플원정 100mg,Anpl-One Tab.,http://connectdi.com/design/img/drug/1NOwp2F68yf.jpg,사르포그렐레이트염산염,,"정제, 저작정",(주)대웅제약,Daewoong Pharmaceutical,(주)휴온스,Huons,20181031,[03390]기타의 혈액 및 체액용약,전문의약품,641606690,분할선이 있는 흰색의 원형 필름코팅정,원형,DW,S분할선1,하양,,,-,20181214,필름코팅정,,,,,,,
810,K-044830_0_0_0_0_60_000_200.png,976,1280,K-044830_0_0_0_0_60_000_200.png,K-044830,정상알약,검은색 배경,앞면,전구색,60,0,200,201804378,18.9,6.4,6.7,1,44829,K-044830,하벤허브에프캡슐 200mg/PTP,Haben Herb F Cap.,http://connectdi.com/design/img/drug/154730760479500064.jpg,아세트아미노펜|구아이페네신|수도에페드린염산염|클로페라스틴염산염|클로르페니라민말레산염|티아민질산염|리보플라빈|감초건조엑스|길경50%에탄올건조엑스|계피건조엑스,,경질캡슐제,고려제약(주),Korean Drug,,,20181102,[01140]해열.진통.소염제,일반의약품,642803140,갈색 및 흰색의 분말이 들어있는 상·하부 담황색의 경질캡슐제,장방형,하벤 허브F,,노랑,노랑,,,20190107,"경질캡슐제, 산제",,,,,,,20191104
820,K-044834_0_0_0_0_60_000_200.png,976,1280,K-044834_0_0_0_0_60_000_200.png,K-044834,정상알약,검은색 배경,앞면,전구색,60,0,200,201804394,10.7,10.7,5.2,1,44833,K-044834,엘스테인정(에르도스테인),Elsteine Tab.,http://connectdi.com/design/img/drug/1MYTX0L3KPy.jpg,에르도스테인,,"정제, 저작정",대원제약(주),Daewon Pharmaceutical,,,20181106,[02220]진해거담제,일반의약품,671806750,흰색의 원형 필름코팅정,원형,마크E300,,하양,,,,20190125,필름코팅정,,,,,,,
161,K-044852_0_0_0_0_60_000_200.png,976,1280,K-044852_0_0_0_0_60_000_200.png,K-044852,정상알약,검은색 배경,앞면,전구색,60,0,200,201804474,14.6,8.1,6.3,1,44851,K-044852,클자핀정 200mg,Clzapine Tab.,http://connectdi.com/design/img/drug/1NNuh6mJpFW.jpg,클로자핀,,"정제, 저작정",동화약품(주),Dong Wha Pharm,,,20181112,[01170]정신신경용제,전문의약품,642706630,황색의 장방형 정제,장방형,D-W200,분할선,연두,,,-,20201118,나정,,,,,,,20201222
695,K-044921_0_0_0_0_60_000_200.png,976,1280,K-044921_0_0_0_0_60_000_200.png,K-044921,정상알약,검은색 배경,앞면,전구색,60,0,200,201804619,17.9,7.5,6.1,1,44920,K-044921,엑스콜노즈정 600mg/포,Excol Nose Tab.,http://connectdi.com/design/img/drug/1MxGLPXNloZ.jpg,소청룡탕연조엑스|아세트아미노펜|클로르페니라민말레산염|티페피딘히벤즈산염|카페인무수물|티아민질산염|리보플라빈|제피아스코르브산,,"정제, 저작정",(유)한풍제약,Hanpoong Pharm & Foods,,,20181121,[01140]해열.진통.소염제,일반의약품,658106260,적갈색의 장방형 필름코팅정제,장방형,GHN,,갈색,,,,20191120,필름코팅정,,,,,,,20190327
